GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
7950000US0603713,0603713,"Los Angeles County (East Central)--Covina & Walnut Cities PUMA, California",32624,1712,93601,6076,82.5,2.9,91919,5827,20.1,2.7,25989,11152,28.8,3.1,17583,1459,6.9,1.9,8713,1046,3.3,1.2,5931,1472,17.0,2.4,31262,4206,26218,1344,103668,7076,10.2,2.4,68537,16354,27.7,4.4,78913,9805,29.9,4.4,117611,11854,13.9,3.0,101389,28704,11.6,2.8,146700,10541,6.8,2.5,127342,36337,113817,5098,28370,1738,36.5,4.0,31507,3075,3.4,1.1,31703,14625,0.7,0.8,N,N,30.1,3.2,32735,3901,0.1,0.2,N,N,23.0,4.1,21832,2701,6.3,1.7,12598,4513,47.8,3.7,21660,1813,17.2,2.6,39585,5651,34.5,(X),(X),(X),33.4,(X),(X),(X),22.6,(X),(X),(X)
7950000US0603714,0603714,"Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUMA; California",33278,1537,99961,6707,84.0,2.6,97462,6652,22.1,2.5,23395,11620,30.7,3.3,17115,1550,6.6,2.0,9149,1973,2.3,1.1,6029,3273,14.4,2.5,35603,9243,27613,1454,107087,8374,12.3,2.8,41920,9567,30.9,4.0,76027,9761,27.1,3.2,147126,13242,14.4,2.8,87985,11546,10.9,2.5,175496,47592,4.4,1.8,153241,46255,110254,4978,31933,2004,34.1,3.6,38177,5240,3.1,1.4,32965,9547,0.7,0.7,7774,7441,47.8,4.0,30980,2668,0.9,1.2,N,N,10.4,3.4,21383,5488,3.0,1.0,20207,6222,27.4,4.0,24074,2955,18.7,3.3,47680,8673,32.2,(X),(X),(X),33.5,(X),(X),(X),22.7,(X),(X),(X)
7950000US0603715,0603715,"Los Angeles County (East Central)--West Covina City PUMA, California",32613,1646,77216,4135,84.6,2.5,74981,4182,14.1,2.0,21476,14406,32.0,3.4,17581,1462,7.7,1.9,8260,1101,2.3,0.9,5008,2054,13.3,2.2,26055,4579,26397,1293,81153,4611,10.7,2.4,44401,11389,30.1,4.0,61757,6148,23.8,3.2,94829,9152,16.8,3.4,65994,6829,9.8,2.4,149191,31134,8.8,2.4,108038,15254,125448,6439,21820,1296,32.6,3.6,25249,2423,3.7,1.5,28304,8761,0.5,0.3,16935,12146,22.9,3.2,24449,1992,0.0,0.1,N,N,37.3,4.3,16998,2166,3.0,1.2,17157,5594,63.1,4.1,18732,1715,9.9,1.7,32343,4887,40.7,(X),(X),(X),43.1,(X),(X),(X),31.7,(X),(X),(X)
7950000US0603716,0603716,"Los Angeles County (East Central)--La Puente & Industry Cities PUMA, California",25172,1322,71651,4325,85.5,2.5,71303,4902,11.9,2.4,11375,3922,34.8,3.2,14179,1149,9.3,2.5,9118,1380,6.1,2.0,3608,995,10.8,2.4,19661,5679,21959,1182,72283,4651,11.1,2.7,21933,5134,24.8,3.7,45291,5314,17.5,3.2,90791,12461,17.8,4.2,71614,14947,14.1,3.0,108764,14004,14.7,3.8,99643,11889,119550,8069,17147,1058,40.2,5.2,17031,1447,1.6,0.6,19533,8584,0.4,0.3,15324,4598,11.8,2.6,24671,4582,0.1,0.2,N,N,43.5,5.9,15281,2175,2.5,0.9,14760,6357,82.6,2.8,15300,1220,4.4,1.4,28444,8464,51.6,(X),(X),(X),51.9,(X),(X),(X),36.4,(X),(X),(X)
7950000US0603717,0603717,"Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities PUMA; California",59467,2259,96527,6043,81.7,2.5,94735,5938,25.8,2.1,32014,8547,28.7,2.3,16734,1156,6.3,1.6,9823,901,2.2,0.8,3997,1028,12.7,2.0,34836,5710,45052,1513,108096,7266,10.6,2.0,57456,13845,33.1,3.6,88388,12413,28.5,3.3,136365,11895,11.7,2.2,84912,15777,12.4,2.2,162894,21653,3.6,1.0,100615,18972,187763,5662,32170,2017,31.0,2.6,39939,3912,1.4,0.7,27182,11158,0.3,0.3,38337,31636,52.9,3.2,31106,2343,0.2,0.2,N,N,11.2,2.7,18939,2534,3.0,1.0,21198,7868,24.2,3.1,22774,3292,18.8,2.1,48709,5931,29.2,(X),(X),(X),28.5,(X),(X),(X),21.3,(X),(X),(X)
7950000US0603718,0603718,"Los Angeles County (Central)--Pasadena City PUMA, California",52743,1881,101211,7013,80.2,2.5,106733,7724,21.1,2.3,24129,6354,20.6,2.4,16709,1926,6.6,1.6,9939,1243,4.1,1.5,2704,812,11.3,1.6,46400,12158,29176,1309,126712,10637,11.8,2.9,54680,13835,29.1,3.8,97219,16221,36.2,3.5,177927,19185,10.3,2.7,129198,40543,7.9,2.2,137523,22191,4.8,2.2,72351,15481,139152,1567,39997,2709,51.4,3.1,50531,4908,9.6,2.1,27589,5613,0.2,0.2,N,N,17.8,2.7,45008,6878,0.1,0.1,N,N,16.8,2.8,13655,2488,4.2,1.0,24095,6405,33.6,3.4,20259,2669,36.7,2.7,59463,5098,34.4,(X),(X),(X),30.6,(X),(X),(X),26.6,(X),(X),(X)
7950000US0603719,0603719,"Los Angeles County (Central)--Glendale City PUMA, California",71880,2693,76985,4767,80.2,2.5,79428,5138,19.9,2.0,20535,6533,23.1,2.3,15131,971,14.7,2.1,11176,717,6.7,1.6,4218,786,10.2,1.6,27947,4534,50478,1820,83570,5085,13.6,2.6,35619,8196,35.9,3.6,68612,7132,23.8,3.1,125361,14300,13.0,2.3,64059,11705,8.7,2.1,132144,21105,4.9,1.6,89045,14634,199196,381,29446,1719,69.8,2.8,30358,2416,1.1,0.5,33121,13957,0.4,0.3,25787,12646,16.0,1.8,33522,3631,0.0,0.1,N,N,9.1,1.8,16803,3338,3.5,0.9,25026,7614,19.1,2.5,19572,2860,61.3,3.1,31517,2676,36.2,(X),(X),(X),39.7,(X),(X),(X),26.2,(X),(X),(X)
7950000US0603720,0603720,"Los Angeles County (Central)--Burbank City PUMA, California",47873,2068,86256,4436,84.0,2.2,87750,4794,21.1,2.7,15858,6186,24.0,2.8,15548,1497,5.9,1.6,10811,1511,1.6,0.8,3446,2009,11.2,2.0,28949,6987,28298,1511,101291,6849,9.8,2.3,48709,15092,34.8,4.3,80117,9317,32.5,4.5,138862,14416,10.7,3.1,84636,18664,9.1,2.3,132714,25773,3.0,1.8,75181,36876,117486,2382,36365,2114,69.6,3.8,40047,2853,1.1,0.7,21638,5032,0.8,0.6,22957,18129,11.1,2.6,30781,5421,0.0,0.1,N,N,10.7,2.9,24851,5768,6.7,2.2,29820,8706,27.1,3.8,23495,3078,56.3,4.0,43726,3291,33.0,(X),(X),(X),37.3,(X),(X),(X),26.6,(X),(X),(X)
7950000US0603721,0603721,"Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village) PUMA, California",53366,2505,61941,4431,84.4,2.5,62106,4924,14.2,2.2,19591,6840,19.1,2.3,16166,1408,7.4,1.4,10068,1166,3.2,1.1,4753,1348,8.7,1.6,18333,4305,27807,2152,66366,6644,12.4,3.0,28910,7219,37.1,4.1,52876,7455,24.2,3.8,96591,22480,12.9,3.3,56068,8346,8.2,2.4,100107,16850,5.3,1.8,83147,17518,134730,8377,25856,1816,62.9,3.9,28824,2523,7.1,1.7,29322,7042,0.7,0.6,16102,7718,6.5,1.8,27603,4489,0.2,0.3,N,N,19.0,3.3,15813,2081,3.5,0.9,19097,6335,41.7,4.3,17816,1853,41.6,3.7,33399,3286,40.0,(X),(X),(X),45.4,(X),(X),(X),33.9,(X),(X),(X)
7950000US0603722,0603722,"Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks) PUMA, California",57806,2478,68370,4286,85.7,1.8,70076,4693,16.3,2.0,11942,3205,18.2,2.0,15371,1183,5.1,1.1,10083,1011,4.3,1.1,4702,779,8.3,1.6,21680,4766,35155,2376,73475,5596,8.2,1.9,31720,10138,34.0,3.3,49354,7874,27.1,3.1,117015,15843,16.3,2.9,56512,6033,8.9,2.2,104520,14454,5.5,1.8,70135,19046,165057,9118,25273,1833,50.8,3.7,32237,2793,5.3,1.2,26978,5466,0.3,0.3,N,N,7.2,1.7,34139,7053,0.1,0.1,N,N,33.4,4.0,13105,1314,2.9,0.9,19510,6240,51.7,3.7,13748,1060,33.5,3.1,41141,3537,35.4,(X),(X),(X),38.7,(X),(X),(X),28.8,(X),(X),(X)
7950000US0603723,0603723,"Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUMA, California",38201,1830,58971,4096,86.3,2.0,58912,4586,9.1,1.7,14271,4631,20.7,2.6,14837,1550,8.3,1.9,7890,899,6.3,1.8,5344,1385,9.3,1.8,17685,4122,29656,1858,60249,5117,8.3,2.0,25629,12729,36.5,3.7,39593,3938,16.2,3.2,77592,10834,18.4,2.7,52144,6318,10.9,2.2,108672,21430,9.8,2.4,99265,29566,144226,8281,17030,1239,46.2,3.8,17191,1285,3.1,1.0,25115,10115,0.2,0.2,26947,19721,12.2,2.5,28022,5293,0.1,0.2,N,N,35.9,4.0,12417,1768,2.3,0.9,15515,6343,70.0,3.1,12308,1098,13.6,2.2,28737,3232,50.0,(X),(X),(X),49.0,(X),(X),(X),36.7,(X),(X),(X)
7950000US0603724,0603724,"Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana) PUMA, California",60370,2332,94114,6234,83.7,2.4,93150,6959,20.8,2.1,31951,5112,25.7,2.8,17248,1374,7.7,1.5,11395,1532,2.4,0.9,5975,1578,11.3,1.7,24254,3723,41261,2525,109470,9073,9.2,2.3,45209,10695,36.7,3.7,92116,15374,29.6,3.1,141424,17805,13.0,2.4,102088,22908,6.8,1.4,154796,34139,4.7,1.2,124700,29274,176700,9881,33655,2550,70.3,2.9,37962,3762,4.7,1.3,29632,9374,0.1,0.1,N,N,9.8,1.5,30759,4478,0.0,0.1,N,N,11.1,2.7,16650,2438,3.9,1.2,17118,5121,32.4,3.4,16966,1804,49.8,2.9,46509,4279,37.2,(X),(X),(X),40.4,(X),(X),(X),31.4,(X),(X),(X)
7950000US0603725,0603725,"Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills) PUMA; California",63238,2865,89287,4418,82.7,2.2,90909,4772,19.9,2.2,23507,5270,23.8,2.0,17681,1006,6.7,1.5,9556,967,3.6,1.3,5055,1533,11.7,1.9,24251,3531,42492,2838,101597,6077,9.8,2.1,40947,6684,34.6,3.5,85258,11761,30.0,3.3,126655,10561,12.2,2.5,101852,17816,8.4,2.0,149579,25639,5.0,1.6,102907,30321,183573,11281,32323,1743,60.5,3.7,37695,2560,5.1,1.3,36687,11181,0.6,0.5,N,N,13.3,2.1,30312,3676,0.2,0.2,N,N,16.9,2.9,15001,2094,3.5,0.8,28121,13281,33.1,3.0,18318,2124,45.7,3.2,43310,2970,35.7,(X),(X),(X),38.0,(X),(X),(X),27.8,(X),(X),(X)
7950000US0603726,0603726,"Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities PUMA; California",38192,1907,195942,17792,85.3,2.8,183333,18514,44.8,4.3,55042,15594,27.1,3.6,21287,1543,1.2,1.1,11310,7360,1.1,0.7,6921,2724,12.7,2.2,56365,29221,26845,1748,226580,20025,13.2,3.1,105797,39205,34.5,4.0,231605,36705,37.8,4.1,267560,27784,6.6,2.2,141348,26148,6.4,2.4,302385,154878,1.5,0.9,200180,56877,99003,5369,76913,6358,81.4,3.2,83213,7790,1.6,0.8,39671,11365,0.0,0.1,N,N,9.8,2.6,58571,13301,0.0,0.1,N,N,1.7,0.6,42468,18813,5.5,1.5,38674,15520,6.3,1.7,33721,9546,77.5,3.4,85824,8110,28.5,(X),(X),(X),28.8,(X),(X),(X),21.8,(X),(X),(X)
7950000US0603727,0603727,"Los Angeles County (Central)--LA City (Central/Pacific Palisades) PUMA, California",70128,2639,176451,12593,85.1,1.6,165060,12799,39.4,2.8,61178,12167,25.1,2.4,19552,1158,2.4,0.9,8271,1455,1.5,0.6,5775,2237,9.9,1.5,47679,9054,37610,2625,239691,20584,9.8,1.9,121697,35653,35.1,4.0,209019,27884,41.6,3.9,291628,31151,9.8,2.5,200014,73972,3.0,1.1,373697,150818,0.7,0.7,311184,137279,158553,7705,79750,6202,83.3,2.4,84214,6672,4.0,1.7,36868,11847,0.2,0.2,N,N,6.3,1.3,74740,14239,0.1,0.2,N,N,1.5,0.6,43847,24530,4.5,1.0,57992,38381,8.9,2.0,62114,20305,76.2,3.0,87203,6942,32.8,(X),(X),(X),36.0,(X),(X),(X),26.4,(X),(X),(X)
7950000US0603728,0603728,"Los Angeles County (Southwest)--Santa Monica City PUMA, California",52182,2211,124693,11015,81.9,2.6,123457,10892,37.6,3.4,40911,11925,21.3,2.7,18596,2158,4.3,1.5,8832,1651,2.0,1.0,4638,1515,9.0,1.8,25305,5029,20346,1459,165127,18168,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,104856,2041,63640,5773,80.6,3.1,66375,6237,3.5,1.1,33535,8039,1.4,1.3,N,N,7.3,1.6,82702,19114,0.0,0.2,N,N,2.8,1.5,22704,10912,4.5,1.3,49238,43113,17.7,2.9,30454,7399,67.3,3.7,72592,7129,27.6,(X),(X),(X),28.1,(X),(X),(X),25.3,(X),(X),(X)
7950000US0603729,0603729,"Los Angeles County (West Central)--LA City (West Central/Westwood & West Los Angeles) PUMA, California",86473,2827,105819,6654,83.8,1.6,103262,6680,28.4,2.6,42193,9797,19.9,1.6,17929,1126,2.5,0.9,8781,2152,1.4,0.5,3176,1617,9.0,1.4,28726,4529,35735,2525,142139,12573,9.5,2.0,83528,29631,35.9,4.1,115267,16796,39.1,3.9,192611,22279,8.8,2.2,97185,18621,4.5,1.8,161694,56357,2.2,1.4,75409,15191,202596,9491,47205,3219,65.0,2.6,52551,4281,2.8,0.6,34595,7485,3.2,1.8,11360,3328,20.3,2.0,44446,5625,0.1,0.1,N,N,3.6,1.1,30569,8583,5.0,1.0,31033,8411,20.4,2.9,23176,3296,52.5,2.5,59296,4555,31.4,(X),(X),(X),32.8,(X),(X),(X),25.7,(X),(X),(X)
7950000US0603730,0603730,"Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire) PUMA, California",74213,3039,102704,5988,84.0,2.1,103933,6743,24.1,2.4,35436,9806,18.1,2.1,15265,1223,5.3,1.3,9832,1120,1.6,0.6,4403,909,7.2,1.4,33142,7442,35387,2472,117599,9537,9.4,2.0,59596,18511,34.7,4.3,84790,15809,35.5,4.0,172934,20396,12.4,2.6,84389,13570,6.1,1.7,147541,34910,1.9,1.0,91096,40203,173387,9624,46049,3003,55.7,3.0,57770,4764,9.0,1.5,36263,6512,1.3,1.7,N,N,19.3,2.1,35673,3433,0.2,0.2,N,N,11.0,2.0,19270,5265,3.7,1.0,28979,9159,24.3,2.6,23255,4110,44.4,2.7,65693,5240,32.7,(X),(X),(X),36.9,(X),(X),(X),26.8,(X),(X),(X)
7950000US0603731,0603731,"Los Angeles County (Central)--West Hollywood & Beverly Hills Cities PUMA, California",61338,2659,129459,11908,83.1,2.7,129600,12373,29.2,3.6,50166,12094,20.0,2.7,16512,2023,5.0,1.4,10052,1553,0.4,0.3,11434,7435,5.9,1.7,33690,13671,19101,1628,208991,30081,15.0,4.9,56208,31696,32.6,5.5,187227,58215,36.1,5.4,273579,51385,7.4,2.6,200742,74155,7.2,3.6,299543,96712,1.7,1.3,251666,65923,113082,3950,72142,6021,80.1,3.1,78388,7156,2.6,1.0,34593,9375,0.1,0.1,N,N,7.8,2.3,61294,19408,0.2,0.2,N,N,4.5,1.4,43524,11299,4.7,1.7,31427,9352,9.3,1.9,44621,8816,76.2,3.3,79920,7689,30.4,(X),(X),(X),40.9,(X),(X),(X),27.6,(X),(X),(X)
7950000US0603732,0603732,"Los Angeles County (Central)--LA City (East Central/Hollywood) PUMA, California",73951,2952,68035,4434,83.6,1.9,71055,4879,14.1,1.9,28190,10639,13.9,1.4,15191,936,7.1,1.4,9480,883,4.4,1.0,3819,651,5.2,1.0,18808,6273,30898,1889,76297,7608,12.4,2.6,27326,6923,32.2,4.3,52776,8557,25.7,3.2,138831,22921,18.4,3.0,62519,13379,3.3,1.3,88793,24017,8.0,2.2,72921,12301,176612,8461,31026,2065,51.1,3.4,40024,3401,4.3,1.1,28755,8937,0.4,0.3,23745,12703,14.7,2.2,28637,3669,0.2,0.2,N,N,25.7,2.8,14860,1941,3.5,0.9,32636,14360,41.5,3.0,16620,2232,37.0,2.7,47998,3969,40.1,(X),(X),(X),44.3,(X),(X),(X),35.9,(X),(X),(X)
7950000US0603733,0603733,"Los Angeles County (Central)--LA City (Central/Koreatown) PUMA, California",45328,2418,43418,2891,84.5,2.4,45107,2413,4.3,1.2,N,N,12.7,2.0,11972,1206,5.0,1.4,8053,838,3.9,1.3,4223,1249,3.0,0.9,14572,3689,24660,2003,43806,3885,11.2,3.2,13634,3872,41.5,4.3,35897,7209,21.8,3.7,52769,4228,13.7,3.2,55818,10381,5.4,1.7,74322,16851,6.3,2.2,66026,9693,119206,8685,17968,1366,24.5,2.7,17341,2016,5.0,1.4,20744,5058,0.4,0.4,N,N,34.6,3.4,24852,3218,0.6,0.7,N,N,33.5,4.0,10744,785,1.4,0.6,18824,9973,53.8,4.0,11681,803,5.9,1.0,30378,4188,28.9,(X),(X),(X),28.6,(X),(X),(X),24.7,(X),(X),(X)
7950000US0603734,0603734,"Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake) PUMA; California",75813,2536,62664,4648,84.3,1.9,65884,5337,12.7,1.7,16225,3790,18.2,1.9,11741,736,7.3,1.2,8383,779,4.4,1.1,4705,875,5.2,1.1,24663,5898,41630,2106,71467,8287,10.6,2.2,21062,4330,40.6,3.1,39382,4264,23.8,2.7,148430,29436,14.1,2.5,51831,6934,5.8,1.5,100815,15427,5.2,1.5,93027,20387,211463,9226,24043,1744,43.9,2.8,32078,3778,3.4,0.8,21037,4978,0.2,0.2,36182,33800,19.5,2.0,24111,2085,0.2,0.1,N,N,30.6,2.7,12570,965,2.2,0.6,26979,19349,58.0,2.5,12978,749,17.7,1.4,59984,7857,30.7,(X),(X),(X),32.6,(X),(X),(X),24.9,(X),(X),(X)
7950000US0603735,0603735,"Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park) PUMA; California",59455,2559,68793,3493,83.9,1.7,68855,4306,16.5,1.9,14997,3088,26.2,2.4,14003,831,8.5,1.4,9014,1067,2.6,0.8,4245,985,12.8,1.8,24987,4260,41222,2112,73052,4202,10.7,1.7,31211,7236,37.6,3.1,50098,5335,24.0,2.9,116042,12667,14.3,2.0,63162,6612,7.1,1.5,115163,14186,6.3,1.7,92049,10519,192525,10328,22919,1356,51.7,2.9,24534,1804,1.3,0.5,50057,23449,0.4,0.3,50680,30454,16.4,2.0,28001,2804,0.2,0.2,21768,9189,27.4,2.9,14394,1544,2.5,0.5,30514,8421,66.4,2.6,16689,925,14.7,1.6,43069,4190,33.0,(X),(X),(X),34.7,(X),(X),(X),24.7,(X),(X),(X)
7950000US0603736,0603736,"Los Angeles County (Central)--Alhambra & South Pasadena Cities PUMA, California",40863,1713,79334,5687,84.1,2.3,80363,6048,18.7,2.3,14747,4732,26.7,3.0,14228,1115,7.3,1.7,11270,1736,1.9,0.7,4568,2344,12.1,2.4,26994,5076,27384,1372,89399,6914,7.9,1.7,48358,18085,40.3,4.2,63489,8867,25.5,3.3,120523,14258,13.7,2.6,106060,28473,8.3,2.5,124025,17979,4.3,1.8,102667,34442,118370,2081,28767,1855,29.4,3.2,36613,4664,1.9,0.8,27762,10897,0.5,0.4,33413,12448,44.9,4.2,27193,3026,0.3,0.3,N,N,19.1,3.6,21371,3128,3.9,1.2,22843,9375,32.5,3.7,21693,2236,18.0,2.5,45638,7837,38.3,(X),(X),(X),43.8,(X),(X),(X),30.4,(X),(X),(X)
7950000US0603737,0603737,"Los Angeles County (Central)--Monterey Park & Rosemead Cities PUMA, California",38138,1765,66111,4531,80.1,2.6,64047,4561,15.7,2.2,16572,9231,36.3,3.1,14820,879,13.5,2.6,8462,589,3.2,0.9,4508,1445,16.6,2.8,28993,4832,31297,1361,70169,5331,14.0,2.7,34551,7322,38.2,4.1,54040,7356,17.3,2.6,103214,16877,14.7,2.4,65130,9003,7.2,2.0,118475,17840,8.7,2.2,100984,17456,131266,2911,21053,1332,14.3,2.7,22134,2246,0.2,0.2,N,N,0.4,0.3,40358,15614,62.0,3.7,22739,1882,0.4,0.4,N,N,19.8,3.9,15045,3029,2.9,1.2,17617,8181,31.7,3.6,17357,2044,4.5,1.5,26474,4700,42.1,(X),(X),(X),42.6,(X),(X),(X),30.9,(X),(X),(X)
7950000US0603738,0603738,"Los Angeles County (Central)--El Monte & South El Monte Cities PUMA, California",34149,1388,52654,3258,83.0,2.8,53155,3747,7.5,1.6,9060,3581,25.5,2.5,15100,1244,11.5,2.4,9600,984,7.3,2.1,5197,869,7.8,1.7,17333,4712,27259,1103,56290,3719,12.2,2.7,20420,2375,32.6,3.7,40250,3901,22.4,3.8,62849,8962,17.5,2.8,72199,7529,8.1,2.2,103696,20660,7.2,2.2,77653,9427,129512,3049,15210,899,59.7,4.1,13766,1094,0.6,0.4,N,N,0.5,0.4,N,N,27.9,3.2,18163,1737,0.3,0.3,32471,9572,9.7,2.6,12185,2151,1.3,0.6,17209,5230,65.8,3.3,13015,925,4.7,1.4,21433,3702,33.2,(X),(X),(X),33.4,(X),(X),(X),21.4,(X),(X),(X)
7950000US0603739,0603739,"Los Angeles County (Southeast)--Whittier City & Hacienda Heights PUMA, California",50175,2162,86254,4075,80.6,2.4,86007,4741,16.0,1.8,22340,5547,34.1,2.4,17158,1092,5.9,1.3,9523,961,3.1,1.0,4850,1885,19.2,1.8,29721,5195,39462,1801,92800,4912,12.7,2.1,54599,8519,31.1,3.1,64788,6147,27.6,3.0,123566,9705,13.3,2.5,75508,6625,9.0,2.1,157085,30105,6.3,2.0,118077,20392,171174,6355,26747,1245,48.7,3.4,27626,1503,1.0,0.4,27615,12431,0.6,0.5,16058,5449,15.3,1.9,30896,3711,0.2,0.2,N,N,30.8,3.8,22315,2148,3.4,0.9,35580,18158,63.7,2.8,22427,1623,19.0,2.1,37034,2618,32.2,(X),(X),(X),33.4,(X),(X),(X),22.7,(X),(X),(X)
7950000US0603740,0603740,"Los Angeles County (Central)--Pico Rivera & Montebello Cities PUMA, California",35996,1582,64600,4785,80.6,2.7,64986,4991,10.8,1.9,18519,8541,34.4,3.4,15785,870,9.8,2.2,9283,1103,4.8,1.5,4374,874,14.5,2.1,17164,3213,27204,1139,70457,5886,10.7,2.4,36268,5065,37.1,4.2,49548,5036,18.3,3.5,87562,8805,19.2,3.9,74682,7216,8.4,1.8,140722,51905,6.4,1.9,95621,14676,130943,1910,19413,1434,57.5,4.0,19181,1242,1.1,0.6,24756,6149,0.7,0.6,16922,8445,8.1,1.9,33304,11695,0.1,0.2,N,N,29.7,3.9,16133,1636,2.8,0.9,16643,4403,83.0,2.9,17305,1075,7.5,1.9,26247,3497,37.7,(X),(X),(X),39.8,(X),(X),(X),26.2,(X),(X),(X)
7950000US0603741,0603741,"Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities PUMA; California",33378,1162,46985,2544,89.8,2.3,46655,2496,3.9,1.2,12021,4749,19.5,2.8,13566,1002,6.2,1.5,6701,1208,6.2,1.7,5044,773,6.4,1.5,11223,3025,29798,987,47205,2527,8.1,1.9,13256,3529,33.3,3.0,30773,2411,16.2,2.6,58879,5250,19.7,3.0,44378,4152,12.0,2.3,80313,8923,10.7,2.3,74556,8120,149363,3457,11682,544,80.4,3.0,11333,556,0.7,0.5,9847,7157,0.5,0.4,8236,2999,0.9,0.5,23039,10216,0.0,0.1,N,N,16.7,3.0,12709,1571,0.7,0.4,16656,11684,96.1,1.2,11567,528,2.2,0.8,13312,4984,40.7,(X),(X),(X),39.8,(X),(X),(X),24.9,(X),(X),(X)
7950000US0603742,0603742,"Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUMA; California",31595,1458,41929,1975,88.6,1.8,40793,2229,4.8,1.4,10286,3199,19.7,2.6,13003,998,8.4,2.4,9432,1183,7.3,1.9,4098,801,5.8,1.5,11392,4262,27204,1323,41427,2062,9.1,2.3,15345,2704,43.1,3.5,29242,2600,13.7,2.7,49809,6638,17.5,3.0,46446,5182,7.5,2.1,75685,8919,9.1,2.4,75131,6805,134046,6816,11017,563,43.5,4.3,11509,842,4.4,1.3,14820,3919,0.9,1.0,5150,2121,1.0,0.8,7074,4138,0.4,0.6,N,N,48.2,4.9,10543,877,1.6,0.7,9147,4633,93.6,1.5,10840,542,0.6,0.2,22486,6879,36.3,(X),(X),(X),35.6,(X),(X),(X),23.2,(X),(X),(X)
